"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0033993","GO:0033993","response to lipid","1/39","21/612",0.755046398916548,0.998927482586525,NA,"A0A3Q2HXD5",1
"GO:0042176","GO:0042176","regulation of protein catabolic process","1/39","21/612",0.755046398916548,0.998927482586525,NA,"A0A3Q2HVB6",1
"GO:0010629","GO:0010629","negative regulation of gene expression","2/39","41/612",0.755611554251659,0.998927482586525,NA,"Q28377/A0A3Q2HXD5",2
"GO:0031226","GO:0031226","intrinsic component of plasma membrane","2/39","41/612",0.755611554251659,0.998927482586525,NA,"A0A3Q2HLR9/A0A3Q2HB83",2
"GO:0007154","GO:0007154","cell communication","11/39","196/612",0.756659407428663,0.998927482586525,NA,"F6R528/H9GZT5/A0A3Q2H908/F6Q698/Q28377/F6PH38/A0A5F5PPB8/A0A3Q2HB83/F6URZ2/H9GZV1/A0A3Q2HXD5",11
"GO:0023052","GO:0023052","signaling","11/39","196/612",0.756659407428663,0.998927482586525,NA,"F6R528/H9GZT5/A0A3Q2H908/F6Q698/Q28377/F6PH38/A0A5F5PPB8/A0A3Q2HB83/F6URZ2/H9GZV1/A0A3Q2HXD5",11
"GO:0006082","GO:0006082","organic acid metabolic process","2/39","42/612",0.767809576500044,0.998927482586525,NA,"A0A3Q2KTL8/F7D917",2
"GO:0019752","GO:0019752","carboxylic acid metabolic process","2/39","42/612",0.767809576500044,0.998927482586525,NA,"A0A3Q2KTL8/F7D917",2
"GO:0030335","GO:0030335","positive regulation of cell migration","2/39","42/612",0.767809576500044,0.998927482586525,NA,"Q28377/F6URZ2",2
"GO:0043436","GO:0043436","oxoacid metabolic process","2/39","42/612",0.767809576500044,0.998927482586525,NA,"A0A3Q2KTL8/F7D917",2
"GO:0051050","GO:0051050","positive regulation of transport","2/39","42/612",0.767809576500044,0.998927482586525,NA,"F6PH38/A0A5F5PPB8",2
"GO:0031334","GO:0031334","positive regulation of protein-containing complex assembly","1/39","22/612",0.771210849749466,0.998927482586525,NA,"A0A3Q2KTL8",1
"GO:0072521","GO:0072521","purine-containing compound metabolic process","1/39","22/612",0.771210849749466,0.998927482586525,NA,"F7C708",1
"GO:0010605","GO:0010605","negative regulation of macromolecule metabolic process","4/39","80/612",0.777178698995584,0.998927482586525,NA,"F6Q698/Q28377/A0A3Q2KTL8/A0A3Q2HXD5",4
"GO:0003008","GO:0003008","system process","3/39","62/612",0.779483902879713,0.998927482586525,NA,"A0A3Q2HCD2/F6PH38/A0A5F5PPB8",3
"GO:0042981","GO:0042981","regulation of apoptotic process","3/39","62/612",0.779483902879713,0.998927482586525,NA,"A0A3Q2HCD2/F6PH38/A0A5F5PPB8",3
"GO:0006518","GO:0006518","peptide metabolic process","2/39","43/612",0.779493997811655,0.998927482586525,NA,"A0A3Q2KTL8/A0A3Q2HXD5",2
"GO:0009894","GO:0009894","regulation of catabolic process","2/39","43/612",0.779493997811655,0.998927482586525,NA,"A0A3Q2HVB6/A0A3Q2HXD5",2
"GO:0019637","GO:0019637","organophosphate metabolic process","2/39","43/612",0.779493997811655,0.998927482586525,NA,"F7D917/F7C708",2
"GO:0003677","GO:0003677","DNA binding","1/39","23/612",0.786334200359247,0.998927482586525,NA,"Q28377",1
"GO:0019001","GO:0019001","guanyl nucleotide binding","1/39","23/612",0.786334200359247,0.998927482586525,NA,"F6SZJ2",1
"GO:0022857","GO:0022857","transmembrane transporter activity","1/39","23/612",0.786334200359247,0.998927482586525,NA,"A0A3Q2HLR9",1
"GO:0032991","GO:0032991","protein-containing complex","13/39","233/612",0.786778625220875,0.998927482586525,NA,"F6R528/H9GZT5/A0A3Q2HMJ3/A0A3Q2H908/Q28377/A0A3Q2HTG2/F6PH38/A0A5F5PPB8/A0A3Q2KTL8/A0A3Q2HE28/A0A3Q2GTR9/H9GZV1/A0A3Q2HXD5",13
"GO:0015031","GO:0015031","protein transport","3/39","63/612",0.789139746546011,0.998927482586525,NA,"F6PH38/A0A5F5PPB8/A0A3Q2GTR9",3
"GO:0043086","GO:0043086","negative regulation of catalytic activity","2/39","44/612",0.790678733853349,0.998927482586525,NA,"F6Q698/A0A3Q2KTL8",2
"GO:0019538","GO:0019538","protein metabolic process","10/39","185/612",0.793214624600733,0.998927482586525,NA,"F6R528/F6Q698/Q28377/A0A3Q2LQ80/F6PH38/A0A5F5PPB8/A0A3Q2HVB6/A0A3Q2KTL8/A0A3Q2HC10/A0A3Q2HXD5",10
"GO:0008219","GO:0008219","cell death","4/39","82/612",0.7945236993937,0.998927482586525,NA,"A0A3Q2HCD2/F6PH38/A0A5F5PPB8/A0A3Q2I4T2",4
"GO:0006753","GO:0006753","nucleoside phosphate metabolic process","1/39","24/612",0.800481850929688,0.998927482586525,NA,"F7C708",1
"GO:0009117","GO:0009117","nucleotide metabolic process","1/39","24/612",0.800481850929688,0.998927482586525,NA,"F7C708",1
"GO:0038023","GO:0038023","signaling receptor activity","1/39","24/612",0.800481850929688,0.998927482586525,NA,"A0A3Q2HB83",1
"GO:0042110","GO:0042110","T cell activation","1/39","24/612",0.800481850929688,0.998927482586525,NA,"A0A3Q2HMJ3",1
"GO:0060089","GO:0060089","molecular transducer activity","1/39","24/612",0.800481850929688,0.998927482586525,NA,"A0A3Q2HB83",1
"GO:0019901","GO:0019901","protein kinase binding","2/39","45/612",0.801378053083538,0.998927482586525,NA,"F6Q698/A0A3Q2KTL8",2
"GO:0034645","GO:0034645","cellular macromolecule biosynthetic process","2/39","45/612",0.801378053083538,0.998927482586525,NA,"A0A3Q2KTL8/A0A3Q2HXD5",2
"GO:1901575","GO:1901575","organic substance catabolic process","4/39","83/612",0.802803099598625,0.998927482586525,NA,"A0A3Q2HVB6/F7D917/A0A3Q2HXD5/F7C708",4
"GO:0071704","GO:0071704","organic substance metabolic process","18/39","315/612",0.802906195127348,0.998927482586525,NA,"F6R528/A0A3Q2HCD2/F6Q698/Q28377/A0A3Q2LQ80/F7DAF6/F6QX36/F6PH38/A0A5F5PPB8/A0A3Q2HVB6/A0A3Q2KTL8/F7D917/A0A3Q2I4T2/A0A3Q2HJD6/A0A3Q2GTR9/A0A3Q2HC10/A0A3Q2HXD5/F7C708",18
"GO:0050789","GO:0050789","regulation of biological process","22/39","377/612",0.80557930805429,0.998927482586525,NA,"F6R528/F6V881/H9GZT5/A0A3Q2HMJ3/A0A3Q2H908/A0A3Q2HCD2/F6Q698/Q28377/A0A3Q2LQ80/F6SP74/F7BTW7/F6PH38/A0A3Q2HWQ6/A0A5F5PPB8/A0A3Q2HVB6/A0A3Q2KTL8/A0A3Q2HB83/F6URZ2/F6YWC0/A0A3Q2GTR9/H9GZV1/A0A3Q2HXD5",22
"GO:0043067","GO:0043067","regulation of programmed cell death","3/39","65/612",0.807445429797336,0.998927482586525,NA,"A0A3Q2HCD2/F6PH38/A0A5F5PPB8",3
"GO:0000166","GO:0000166","nucleotide binding","5/39","102/612",0.810325686953914,0.998927482586525,NA,"F6SZJ2/A0A3Q2KTL8/A0A3Q2HE28/F7D917/A0A3Q2I4T2",5
"GO:0051246","GO:0051246","regulation of protein metabolic process","5/39","102/612",0.810325686953914,0.998927482586525,NA,"F6Q698/Q28377/A0A3Q2HVB6/A0A3Q2KTL8/A0A3Q2HXD5",5
"GO:1901265","GO:1901265","nucleoside phosphate binding","5/39","102/612",0.810325686953914,0.998927482586525,NA,"F6SZJ2/A0A3Q2KTL8/A0A3Q2HE28/F7D917/A0A3Q2I4T2",5
"GO:0044283","GO:0044283","small molecule biosynthetic process","1/39","25/612",0.813715197551698,0.998927482586525,NA,"F7D917",1
"GO:0045765","GO:0045765","regulation of angiogenesis","1/39","25/612",0.813715197551698,0.998927482586525,NA,"A0A3Q2KTL8",1
"GO:0048598","GO:0048598","embryonic morphogenesis","1/39","25/612",0.813715197551698,0.998927482586525,NA,"Q28377",1
"GO:0009967","GO:0009967","positive regulation of signal transduction","3/39","66/612",0.816107666135659,0.998927482586525,NA,"Q28377/F6PH38/A0A5F5PPB8",3
"GO:0044238","GO:0044238","primary metabolic process","16/39","286/612",0.816744482833234,0.998927482586525,NA,"F6R528/A0A3Q2HCD2/F6Q698/Q28377/A0A3Q2LQ80/F6PH38/A0A5F5PPB8/A0A3Q2HVB6/A0A3Q2KTL8/F7D917/A0A3Q2I4T2/A0A3Q2HJD6/A0A3Q2GTR9/A0A3Q2HC10/A0A3Q2HXD5/F7C708",16
"GO:0006796","GO:0006796","phosphate-containing compound metabolic process","5/39","103/612",0.817579488578022,0.998927482586525,NA,"F6Q698/Q28377/A0A3Q2KTL8/F7D917/F7C708",5
"GO:0009057","GO:0009057","macromolecule catabolic process","2/39","47/612",0.821378701380291,0.998927482586525,NA,"A0A3Q2HVB6/A0A3Q2HXD5",2
"GO:0019900","GO:0019900","kinase binding","2/39","47/612",0.821378701380291,0.998927482586525,NA,"F6Q698/A0A3Q2KTL8",2
"GO:0010467","GO:0010467","gene expression","8/39","156/612",0.822056157701581,0.998927482586525,NA,"Q28377/A0A3Q2LQ80/F6PH38/A0A5F5PPB8/A0A3Q2KTL8/A0A3Q2GTR9/A0A3Q2HC10/A0A3Q2HXD5",8
"GO:0065008","GO:0065008","regulation of biological quality","9/39","173/612",0.822380154753144,0.998927482586525,NA,"A0A3Q2HCD2/Q28377/A0A3Q2LQ80/A0A3Q2HTG2/F6PH38/A0A5F5PPB8/A0A3Q2I4T2/F6URZ2/A0A3Q2HXD5",9
"GO:0048646","GO:0048646","anatomical structure formation involved in morphogenesis","3/39","67/612",0.824451612883254,0.998927482586525,NA,"Q28377/F6YF28/A0A3Q2KTL8",3
"GO:0030055","GO:0030055","cell-substrate junction","1/39","26/612",0.826091870968195,0.998927482586525,NA,"F6URZ2",1
"GO:0032787","GO:0032787","monocarboxylic acid metabolic process","1/39","26/612",0.826091870968195,0.998927482586525,NA,"F7D917",1
"GO:0040007","GO:0040007","growth","1/39","26/612",0.826091870968195,0.998927482586525,NA,"Q28377",1
"GO:0060284","GO:0060284","regulation of cell development","1/39","26/612",0.826091870968195,0.998927482586525,NA,"Q28377",1
"GO:1901342","GO:1901342","regulation of vasculature development","1/39","26/612",0.826091870968195,0.998927482586525,NA,"A0A3Q2KTL8",1
"GO:1990904","GO:1990904","ribonucleoprotein complex","1/39","26/612",0.826091870968195,0.998927482586525,NA,"A0A3Q2HXD5",1
"GO:1901363","GO:1901363","heterocyclic compound binding","8/39","157/612",0.828121869428618,0.998927482586525,NA,"Q28377/F6SZJ2/A0A3Q2KTL8/A0A3Q2HE28/F7D917/A0A3Q2I4T2/A0A3Q2GTR9/A0A3Q2HXD5",8
"GO:0006793","GO:0006793","phosphorus metabolic process","5/39","105/612",0.831456519058489,0.998927482586525,NA,"F6Q698/Q28377/A0A3Q2KTL8/F7D917/F7C708",5
"GO:0016310","GO:0016310","phosphorylation","3/39","68/612",0.832484177906068,0.998927482586525,NA,"F6Q698/Q28377/A0A3Q2KTL8",3
"GO:0040012","GO:0040012","regulation of locomotion","3/39","68/612",0.832484177906068,0.998927482586525,NA,"Q28377/F6URZ2/A0A3Q2GTR9",3
"GO:0045184","GO:0045184","establishment of protein localization","3/39","68/612",0.832484177906068,0.998927482586525,NA,"F6PH38/A0A5F5PPB8/A0A3Q2GTR9",3
"GO:0051240","GO:0051240","positive regulation of multicellular organismal process","3/39","68/612",0.832484177906068,0.998927482586525,NA,"Q28377/F6PH38/A0A5F5PPB8",3
"GO:1902531","GO:1902531","regulation of intracellular signal transduction","3/39","68/612",0.832484177906068,0.998927482586525,NA,"Q28377/F6PH38/A0A5F5PPB8",3
"GO:2000145","GO:2000145","regulation of cell motility","3/39","68/612",0.832484177906068,0.998927482586525,NA,"Q28377/F6URZ2/A0A3Q2GTR9",3
"GO:0007169","GO:0007169","transmembrane receptor protein tyrosine kinase signaling pathway","1/39","27/612",0.837665961466899,0.998927482586525,NA,"F6Q698",1
"GO:0006807","GO:0006807","nitrogen compound metabolic process","15/39","274/612",0.837706051035751,0.998927482586525,NA,"F6R528/A0A3Q2HCD2/F6Q698/Q28377/A0A3Q2LQ80/F7DAF6/F6QX36/F6PH38/A0A5F5PPB8/A0A3Q2HVB6/A0A3Q2KTL8/A0A3Q2GTR9/A0A3Q2HC10/A0A3Q2HXD5/F7C708",15
"GO:0032269","GO:0032269","negative regulation of cellular protein metabolic process","2/39","49/612",0.839613676959938,0.998927482586525,NA,"F6Q698/A0A3Q2KTL8",2
"GO:0010647","GO:0010647","positive regulation of cell communication","3/39","69/612",0.840212479102261,0.998927482586525,NA,"Q28377/F6PH38/A0A5F5PPB8",3
"GO:0009892","GO:0009892","negative regulation of metabolic process","4/39","88/612",0.840406420303504,0.998927482586525,NA,"F6Q698/Q28377/A0A3Q2KTL8/A0A3Q2HXD5",4
"GO:0044877","GO:0044877","protein-containing complex binding","5/39","107/612",0.844510520793479,0.998927482586525,NA,"F6R528/A0A3Q2HMJ3/Q28377/F6URZ2/A0A3Q2HXD5",5
"GO:0051270","GO:0051270","regulation of cellular component movement","3/39","70/612",0.847643807563448,0.998927482586525,NA,"Q28377/F6URZ2/A0A3Q2GTR9",3
"GO:0008047","GO:0008047","enzyme activator activity","1/39","28/612",0.848488230702439,0.998927482586525,NA,"Q28377",1
"GO:0009896","GO:0009896","positive regulation of catabolic process","1/39","28/612",0.848488230702439,0.998927482586525,NA,"A0A3Q2HVB6",1
"GO:0005856","GO:0005856","cytoskeleton","5/39","108/612",0.850736187465653,0.998927482586525,NA,"F7CD93/F6Q698/A0A3Q2HE28/F6URZ2/A0A3Q2HXD5",5
"GO:0048731","GO:0048731","system development","8/39","161/612",0.85090096931058,0.998927482586525,NA,"F6R528/F6V881/A0A3Q2HCD2/Q28377/F6YF28/A0A3Q2LQ80/A0A3Q2KTL8/A0A3Q2HXD5",8
"GO:0016020","GO:0016020","membrane","16/39","293/612",0.853371341749187,0.998927482586525,NA,"H9GZT5/A0A3Q2HMJ3/A0A3Q2H908/Q28377/F6YF28/F6SP74/F6SZJ2/F6PH38/A0A5F5PPB8/A0A3Q2HLR9/A0A3Q2HB83/A0A3Q2HJD6/A0A3Q2GTR9/H9GZV1/A0A3Q2HC10/A0A3Q2HXD5",16
"GO:0032553","GO:0032553","ribonucleotide binding","4/39","90/612",0.85375270859985,0.998927482586525,NA,"F6SZJ2/A0A3Q2KTL8/A0A3Q2HE28/A0A3Q2I4T2",4
"GO:0032555","GO:0032555","purine ribonucleotide binding","4/39","90/612",0.85375270859985,0.998927482586525,NA,"F6SZJ2/A0A3Q2KTL8/A0A3Q2HE28/A0A3Q2I4T2",4
"GO:0035639","GO:0035639","purine ribonucleoside triphosphate binding","4/39","90/612",0.85375270859985,0.998927482586525,NA,"F6SZJ2/A0A3Q2KTL8/A0A3Q2HE28/A0A3Q2I4T2",4
"GO:0006508","GO:0006508","proteolysis","3/39","71/612",0.854785593272565,0.998927482586525,NA,"F6PH38/A0A5F5PPB8/A0A3Q2HC10",3
"GO:0006915","GO:0006915","apoptotic process","3/39","71/612",0.854785593272565,0.998927482586525,NA,"A0A3Q2HCD2/F6PH38/A0A5F5PPB8",3
"GO:0023056","GO:0023056","positive regulation of signaling","3/39","71/612",0.854785593272565,0.998927482586525,NA,"Q28377/F6PH38/A0A5F5PPB8",3
"GO:0016740","GO:0016740","transferase activity","2/39","51/612",0.856201100595331,0.998927482586525,NA,"F6YF28/A0A3Q2I4T2",2
"GO:0051248","GO:0051248","negative regulation of protein metabolic process","2/39","51/612",0.856201100595331,0.998927482586525,NA,"F6Q698/A0A3Q2KTL8",2
"GO:0097159","GO:0097159","organic cyclic compound binding","8/39","162/612",0.856230968905126,0.998927482586525,NA,"Q28377/F6SZJ2/A0A3Q2KTL8/A0A3Q2HE28/F7D917/A0A3Q2I4T2/A0A3Q2GTR9/A0A3Q2HXD5",8
"GO:0120031","GO:0120031","plasma membrane bounded cell projection assembly","1/39","29/612",0.858606311186351,0.998927482586525,NA,"F6SZJ2",1
"GO:0006810","GO:0006810","transport","8/39","163/612",0.861417918187973,0.998927482586525,NA,"H9GZT5/A0A3Q2H908/F6SZJ2/F6PH38/A0A5F5PPB8/A0A3Q2HVB6/A0A3Q2GTR9/H9GZV1",8
"GO:0010941","GO:0010941","regulation of cell death","3/39","72/612",0.861645373245252,0.998927482586525,NA,"A0A3Q2HCD2/F6PH38/A0A5F5PPB8",3
"GO:0071705","GO:0071705","nitrogen compound transport","3/39","72/612",0.861645373245252,0.998927482586525,NA,"F6PH38/A0A5F5PPB8/A0A3Q2GTR9",3
"GO:1901565","GO:1901565","organonitrogen compound catabolic process","2/39","52/612",0.863913534328601,0.998927482586525,NA,"A0A3Q2HVB6/F7C708",2
"GO:0017076","GO:0017076","purine nucleotide binding","4/39","92/612",0.866184385345345,0.998927482586525,NA,"F6SZJ2/A0A3Q2KTL8/A0A3Q2HE28/A0A3Q2I4T2",4
"GO:0004175","GO:0004175","endopeptidase activity","1/39","30/612",0.868064894143011,0.998927482586525,NA,"A0A3Q2HC10",1
"GO:0022604","GO:0022604","regulation of cell morphogenesis","1/39","30/612",0.868064894143011,0.998927482586525,NA,"Q28377",1
"GO:0008104","GO:0008104","protein localization","5/39","111/612",0.868246424670027,0.998927482586525,NA,"F6YF28/F6SZJ2/F6PH38/A0A5F5PPB8/A0A3Q2GTR9",5
"GO:0005515","GO:0005515","protein binding","18/39","328/612",0.870440900647759,0.998927482586525,NA,"F6R528/H9GZT5/A0A3Q2H908/F6Q698/Q28377/A0A3Q2LQ80/A0A3Q2HTG2/F6PH38/A0A5F5PPB8/A0A3Q2KTL8/A0A3Q2HE28/F6RRN3/A0A3Q2I4T2/A0A3Q2HJD6/F6URZ2/A0A3Q2GTR9/H9GZV1/A0A3Q2HXD5",18
"GO:0044092","GO:0044092","negative regulation of molecular function","2/39","53/612",0.871257629139876,0.998927482586525,NA,"F6Q698/A0A3Q2KTL8",2
"GO:0045202","GO:0045202","synapse","2/39","53/612",0.871257629139876,0.998927482586525,NA,"A0A3Q2HTG2/F6PH38",2
"GO:0098590","GO:0098590","plasma membrane region","2/39","53/612",0.871257629139876,0.998927482586525,NA,"Q28377/A0A3Q2GTR9",2
"GO:0005215","GO:0005215","transporter activity","1/39","31/612",0.876905906391159,0.998927482586525,NA,"A0A3Q2HLR9",1
"GO:0030031","GO:0030031","cell projection assembly","1/39","31/612",0.876905906391159,0.998927482586525,NA,"F6SZJ2",1
"GO:0055086","GO:0055086","nucleobase-containing small molecule metabolic process","1/39","31/612",0.876905906391159,0.998927482586525,NA,"F7C708",1
"GO:0016070","GO:0016070","RNA metabolic process","3/39","75/612",0.880609050318707,0.998927482586525,NA,"A0A3Q2KTL8/A0A3Q2GTR9/A0A3Q2HXD5",3
"GO:0032268","GO:0032268","regulation of cellular protein metabolic process","4/39","95/612",0.883202577144365,0.998927482586525,NA,"F6Q698/Q28377/A0A3Q2KTL8/A0A3Q2HXD5",4
"GO:0060429","GO:0060429","epithelium development","2/39","55/612",0.884897034935522,0.998927482586525,NA,"A0A3Q2HCD2/A0A3Q2HXD5",2
"GO:0022414","GO:0022414","reproductive process","1/39","32/612",0.885168676874369,0.998927482586525,NA,"A0A3Q2LQ80",1
"GO:0031329","GO:0031329","regulation of cellular catabolic process","1/39","32/612",0.885168676874369,0.998927482586525,NA,"A0A3Q2HXD5",1
"GO:0071363","GO:0071363","cellular response to growth factor stimulus","1/39","32/612",0.885168676874369,0.998927482586525,NA,"F6R528",1
"GO:0071417","GO:0071417","cellular response to organonitrogen compound","1/39","32/612",0.885168676874369,0.998927482586525,NA,"A0A3Q2HXD5",1
"GO:0051234","GO:0051234","establishment of localization","8/39","168/612",0.885266355909173,0.998927482586525,NA,"H9GZT5/A0A3Q2H908/F6SZJ2/F6PH38/A0A5F5PPB8/A0A3Q2HVB6/A0A3Q2GTR9/H9GZV1",8
"GO:0042592","GO:0042592","homeostatic process","3/39","76/612",0.886417331846306,0.998927482586525,NA,"A0A3Q2HCD2/A0A3Q2LQ80/A0A3Q2I4T2",3
"GO:0048878","GO:0048878","chemical homeostasis","2/39","56/612",0.891219813739284,0.998927482586525,NA,"A0A3Q2HCD2/A0A3Q2I4T2",2
"GO:0000003","GO:0000003","reproduction","1/39","33/612",0.892890093429368,0.998927482586525,NA,"A0A3Q2LQ80",1
"GO:0005739","GO:0005739","mitochondrion","1/39","33/612",0.892890093429368,0.998927482586525,NA,"A0A3Q2GTR9",1
"GO:0007017","GO:0007017","microtubule-based process","1/39","33/612",0.892890093429368,0.998927482586525,NA,"A0A3Q2HE28",1
"GO:0044255","GO:0044255","cellular lipid metabolic process","1/39","33/612",0.892890093429368,0.998927482586525,NA,"A0A3Q2HCD2",1
"GO:0070848","GO:0070848","response to growth factor","1/39","33/612",0.892890093429368,0.998927482586525,NA,"F6R528",1
"GO:0048513","GO:0048513","animal organ development","5/39","116/612",0.893752194669715,0.998927482586525,NA,"F6R528/A0A3Q2HCD2/Q28377/A0A3Q2LQ80/A0A3Q2HXD5",5
"GO:0008152","GO:0008152","metabolic process","18/39","334/612",0.895544178782172,0.998927482586525,NA,"F6R528/A0A3Q2HCD2/F6Q698/Q28377/A0A3Q2LQ80/F7DAF6/F6QX36/F6PH38/A0A5F5PPB8/A0A3Q2HVB6/A0A3Q2KTL8/F7D917/A0A3Q2I4T2/A0A3Q2HJD6/A0A3Q2GTR9/A0A3Q2HC10/A0A3Q2HXD5/F7C708",18
"GO:0044248","GO:0044248","cellular catabolic process","3/39","78/612",0.897310515650909,0.998927482586525,NA,"F7D917/A0A3Q2HXD5/F7C708",3
"GO:0001667","GO:0001667","ameboidal-type cell migration","1/39","34/612",0.900104750348634,0.998927482586525,NA,"Q28377",1
"GO:0045597","GO:0045597","positive regulation of cell differentiation","1/39","34/612",0.900104750348634,0.998927482586525,NA,"Q28377",1
"GO:0099513","GO:0099513","polymeric cytoskeletal fiber","1/39","34/612",0.900104750348634,0.998927482586525,NA,"A0A3Q2HXD5",1
"GO:0032101","GO:0032101","regulation of response to external stimulus","2/39","58/612",0.902938002887338,0.998927482586525,NA,"F6PH38/A0A5F5PPB8",2
"GO:0051247","GO:0051247","positive regulation of protein metabolic process","2/39","58/612",0.902938002887338,0.998927482586525,NA,"A0A3Q2HVB6/A0A3Q2HXD5",2
"GO:0071495","GO:0071495","cellular response to endogenous stimulus","2/39","58/612",0.902938002887338,0.998927482586525,NA,"F6R528/A0A3Q2HXD5",2
"GO:0030659","GO:0030659","cytoplasmic vesicle membrane","1/39","35/612",0.906845087262826,0.998927482586525,NA,"F6SZJ2",1
"GO:0032535","GO:0032535","regulation of cellular component size","1/39","35/612",0.906845087262826,0.998927482586525,NA,"Q28377",1
"GO:0070925","GO:0070925","organelle assembly","1/39","35/612",0.906845087262826,0.998927482586525,NA,"F6SZJ2",1
"GO:0071345","GO:0071345","cellular response to cytokine stimulus","1/39","35/612",0.906845087262826,0.998927482586525,NA,"A0A3Q2HXD5",1
"GO:0072659","GO:0072659","protein localization to plasma membrane","1/39","35/612",0.906845087262826,0.998927482586525,NA,"F6SZJ2",1
"GO:0140657","GO:0140657","ATP-dependent activity","1/39","35/612",0.906845087262826,0.998927482586525,NA,"A0A3Q2HE28",1
"GO:1901699","GO:1901699","cellular response to nitrogen compound","1/39","35/612",0.906845087262826,0.998927482586525,NA,"A0A3Q2HXD5",1
"GO:0009888","GO:0009888","tissue development","3/39","80/612",0.907289798018469,0.998927482586525,NA,"A0A3Q2HCD2/Q28377/A0A3Q2HXD5",3
"GO:0042127","GO:0042127","regulation of cell population proliferation","2/39","59/612",0.908359052901124,0.998927482586525,NA,"Q28377/A0A3Q2LQ80",2
"GO:0030154","GO:0030154","cell differentiation","6/39","138/612",0.908852749342441,0.998927482586525,NA,"F6V881/A0A3Q2HCD2/Q28377/F6YF28/F6URZ2/A0A3Q2HXD5",6
"GO:0009056","GO:0009056","catabolic process","4/39","101/612",0.911878909691421,0.998927482586525,NA,"A0A3Q2HVB6/F7D917/A0A3Q2HXD5/F7C708",4
"GO:0051716","GO:0051716","cellular response to stimulus","12/39","243/612",0.912910232277455,0.998927482586525,NA,"F6R528/H9GZT5/A0A3Q2H908/A0A3Q2HCD2/F6Q698/Q28377/F6PH38/A0A5F5PPB8/A0A3Q2HB83/F6URZ2/H9GZV1/A0A3Q2HXD5",12
"GO:0001816","GO:0001816","cytokine production","1/39","36/612",0.913141519839516,0.998927482586525,NA,"Q28377",1
"GO:0001817","GO:0001817","regulation of cytokine production","1/39","36/612",0.913141519839516,0.998927482586525,NA,"Q28377",1
"GO:0012506","GO:0012506","vesicle membrane","1/39","36/612",0.913141519839516,0.998927482586525,NA,"F6SZJ2",1
"GO:0044265","GO:0044265","cellular macromolecule catabolic process","1/39","36/612",0.913141519839516,0.998927482586525,NA,"A0A3Q2HXD5",1
"GO:0080134","GO:0080134","regulation of response to stress","2/39","60/612",0.91350460526814,0.998927482586525,NA,"F6PH38/A0A5F5PPB8",2
"GO:0099512","GO:0099512","supramolecular fiber","2/39","60/612",0.91350460526814,0.998927482586525,NA,"F6R528/A0A3Q2HXD5",2
"GO:2000026","GO:2000026","regulation of multicellular organismal development","2/39","60/612",0.91350460526814,0.998927482586525,NA,"Q28377/A0A3Q2KTL8",2
"GO:0036094","GO:0036094","small molecule binding","5/39","121/612",0.915069469031593,0.998927482586525,NA,"F6SZJ2/A0A3Q2KTL8/A0A3Q2HE28/F7D917/A0A3Q2I4T2",5
"GO:0051239","GO:0051239","regulation of multicellular organismal process","5/39","121/612",0.915069469031593,0.998927482586525,NA,"Q28377/A0A3Q2LQ80/F6PH38/A0A5F5PPB8/A0A3Q2KTL8",5
"GO:0048869","GO:0048869","cellular developmental process","6/39","140/612",0.916450519096207,0.998927482586525,NA,"F6V881/A0A3Q2HCD2/Q28377/F6YF28/F6URZ2/A0A3Q2HXD5",6
"GO:0007275","GO:0007275","multicellular organism development","8/39","176/612",0.916671296594075,0.998927482586525,NA,"F6R528/F6V881/A0A3Q2HCD2/Q28377/F6YF28/A0A3Q2LQ80/A0A3Q2KTL8/A0A3Q2HXD5",8
"GO:0035295","GO:0035295","tube development","2/39","61/612",0.918386623449815,0.998927482586525,NA,"A0A3Q2HCD2/A0A3Q2KTL8",2
"GO:0005768","GO:0005768","endosome","1/39","37/612",0.919022562767048,0.998927482586525,NA,"F6SZJ2",1
"GO:0043005","GO:0043005","neuron projection","1/39","37/612",0.919022562767048,0.998927482586525,NA,"A0A3Q2HXD5",1
"GO:1902494","GO:1902494","catalytic complex","1/39","37/612",0.919022562767048,0.998927482586525,NA,"A0A3Q2HE28",1
"GO:1990778","GO:1990778","protein localization to cell periphery","1/39","37/612",0.919022562767048,0.998927482586525,NA,"F6SZJ2",1
"GO:0050794","GO:0050794","regulation of cellular process","18/39","341/612",0.920219352861752,0.998927482586525,NA,"F6R528/F6V881/H9GZT5/A0A3Q2HMJ3/A0A3Q2H908/A0A3Q2HCD2/F6Q698/Q28377/A0A3Q2LQ80/F6PH38/A0A5F5PPB8/A0A3Q2HVB6/A0A3Q2KTL8/A0A3Q2HB83/F6URZ2/A0A3Q2GTR9/H9GZV1/A0A3Q2HXD5",18
"GO:0006725","GO:0006725","cellular aromatic compound metabolic process","5/39","123/612",0.922533372678087,0.998927482586525,NA,"A0A3Q2HCD2/A0A3Q2KTL8/A0A3Q2GTR9/A0A3Q2HXD5/F7C708",5
"GO:0009719","GO:0009719","response to endogenous stimulus","2/39","62/612",0.923016714135486,0.998927482586525,NA,"F6R528/A0A3Q2HXD5",2
"GO:0099081","GO:0099081","supramolecular polymer","2/39","62/612",0.923016714135486,0.998927482586525,NA,"F6R528/A0A3Q2HXD5",2
